gotówkowy,2016-05-01 07:49:09,05240947120,3830,  PRZERÓBKA , Joachima Pastoriusza,54
gotówkowy,2016-05-01 14:35:51,88240214696,9729,  ŚRÓDMIEŚCIE , Jana z Kolna ,47
kredytowany,2016-05-01 18:42:18,16292418614,7231,  SUCHANINO , Witolda Małcużyńskiego,189
gotówkowy,2016-05-01 23:58:17,84281155260,2910,  ANIOŁKI , Mikołaja Kopernika,218
gotówkowy,2016-05-02 06:01:35,58021275613,7360,  OLSZYNKA , Stokrotki,253
kredytowany,2016-05-02 19:10:09,88210121368,2812,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Plac Dwóch Miast,214
kredytowany,2016-05-02 23:36:02,28260572530,6939,  ŚRÓDMIEŚCIE , Salwator,247
kredytowany,2016-05-03 00:00:55,45092983046,8270,  OSOWA , Parkingowa,218
kredytowany,2016-05-03 10:28:23,60041013225,1187,  PIECKI-MIGOWO , Blaise’a Pascala,221
kredytowany,2016-05-03 15:00:40,55302093670,1585,  WRZESZCZ GÓRNY , Klonowa,257
zaoczny,2016-05-03 15:20:21,95080519209,8559,  ORUNIA-ŚW. WOJCIECH-LIPCE , Cmentarna,83
kredytowany,2016-05-03 15:37:23,39101894900,1753,  ŚRÓDMIEŚCIE , Kotwiczników,255
kredytowany,2016-05-03 22:59:35,75091573821,0379,  UJEŚCISKO-ŁOSTOWICE , Cedrowa,110
gotówkowy,2016-05-03 23:39:52,60312384391,0902,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Jantarowa,28
kredytowany,2016-05-04 05:54:34,73030179974,3450,  CHEŁM , Królowej Bony,85
gotówkowy,2016-05-04 06:43:50,36232810487,2401,  KOKOSZKI , Czaplewska,204
kredytowany,2016-05-04 10:43:31,27320924490,7722,  OSOWA , Chojnicka,133
zaoczny,2016-05-04 22:29:49,61111632977,3590,  OLSZYNKA , Wspólna,144
kredytowany,2016-05-05 06:08:32,22311441248,336,  PRZYMORZE WIELKIE , Opolska,197
kredytowany,2016-05-05 13:42:01,76212624163,5218,  JASIEŃ , Szynszylowa,174
kredytowany,2016-05-05 22:36:54,54320987046,2201,  ŚRÓDMIEŚCIE , Błędnik (wiadukt) ,224
zaoczny,2016-05-06 12:43:52,79122567610,6266,  ŚRÓDMIEŚCIE , Dyrekcyjna,160
gotówkowy,2016-05-06 20:05:21,58042951897,6108,  OSOWA , Plejady,212
gotówkowy,2016-05-07 01:59:27,11242043450,5367,  ŚRÓDMIEŚCIE , Nowomiejska,67
zaoczny,2016-05-07 04:28:21,50322587437,4882,  ORUNIA-ŚW. WOJCIECH-LIPCE , Szkocka,86
gotówkowy,2016-05-07 08:24:27,53101225027,9194,  ANIOŁKI , Jana Dantyszka,137
gotówkowy,2016-05-07 11:11:33,80040395313,3567,  CHEŁM , Edmunda Biernackiego,48
kredytowany,2016-05-07 17:09:32,06292638554,3374,  PRZYMORZE MAŁE , Plac Najświętszej Maryi Panny,243
gotówkowy,2016-05-07 22:53:09,07020469266,7239,  VII DWÓR , Józefa Chełmońskiego,3
kredytowany,2016-05-07 23:08:50,61270812364,096,  WYSPA SOBIESZEWSKA , Lazurowa,33
gotówkowy,2016-05-08 00:35:26,90231912366,5582,  JASIEŃ , Kraśnięta,115
gotówkowy,2016-05-08 04:24:26,24241116858,1602,  UJEŚCISKO-ŁOSTOWICE , Jeleniogórska,138
gotówkowy,2016-05-08 06:10:42,86281726787,5257,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Lecha,187
gotówkowy,2016-05-08 07:13:08,34231955938,3314,  OLSZYNKA , Wilgi,137
kredytowany,2016-05-08 08:09:08,70112941711,5635,  ŚRÓDMIEŚCIE , Wielkie Młyny,47
zaoczny,2016-05-08 19:41:18,59271654377,2507,  PIECKI-MIGOWO , prof. Stefana Myczkowskiego,129
zaoczny,2016-05-09 05:13:02,31022862772,6549,  MATARNIA , Azymutalna,194
zaoczny,2016-05-09 06:01:25,61120691204,5451,  STRZYŻA , Feliksa Nowowiejskiego,141
kredytowany,2016-05-09 08:43:48,09010261199,5145,  PRZERÓBKA , Stara Twierdza,229
zaoczny,2016-05-09 10:07:59,09042787203,0981,  PIECKI-MIGOWO , Piekarnicza,63
kredytowany,2016-05-09 21:01:47,76052076357,9651,  WRZESZCZ DOLNY , Manifestu Połanieckiego,185
kredytowany,2016-05-10 02:14:38,73030179974,9651,  WRZESZCZ DOLNY , Joachima Lelewela,166
gotówkowy,2016-05-10 04:51:49,51030452130,0171,  CHEŁM , prof. Kazimierza Kopeckiego,26
zaoczny,2016-05-10 13:27:34,19270298998,1350,  KOKOSZKI , Św. Brata Alberta,104
zaoczny,2016-05-10 18:36:57,34041670148,4439,  UJEŚCISKO-ŁOSTOWICE , Stanisława Lema,237
zaoczny,2016-05-10 21:12:31,98081876687,6812,  CHEŁM , Marii Ludwiki,11
zaoczny,2016-05-10 22:45:19,70220560981,6791,  OLIWA , Władysława Orkana,40
gotówkowy,2016-05-10 23:26:13,67111240408,666,  CHEŁM , Stanisława Hebanowskiego,108
zaoczny,2016-05-11 12:42:39,39302160187,681,  ŚRÓDMIEŚCIE , Łąkowa,89
zaoczny,2016-05-11 18:19:27,86270315310,0708,  NOWY PORT , Bliska,114
zaoczny,2016-05-11 19:11:58,04022428673,3272,  UJEŚCISKO-ŁOSTOWICE , kmdr. Tadeusza Bramińskiego,216
zaoczny,2016-05-11 21:40:51,55252770573,9661,  WRZESZCZ GÓRNY , Kolejarzy,220
gotówkowy,2016-05-11 22:39:14,67241626013,0334,  ŚRÓDMIEŚCIE , Zawodników,145
zaoczny,2016-05-12 02:12:26,53302748699,0359,  OSOWA , Gryfa Pomorskiego,66
zaoczny,2016-05-12 10:38:27,63031478899,7688,  ORUNIA-ŚW. WOJCIECH-LIPCE , Diamentowa,254
zaoczny,2016-05-12 14:16:50,19102811850,658,  ZASPA-ROZSTAJE , Stefana Drzewieckiego,47
zaoczny,2016-05-12 15:16:27,49221855743,152,  PIECKI-MIGOWO , Roberta Fultona,225
gotówkowy,2016-05-12 15:22:01,42271711104,5151,  JASIEŃ , Świstaka,96
kredytowany,2016-05-12 16:16:09,91021952368,7224,  UJEŚCISKO-ŁOSTOWICE , Lipowa,195
gotówkowy,2016-05-12 18:55:20,35272137495,0168,  ŚRÓDMIEŚCIE , Mieszczańska,30
kredytowany,2016-05-12 22:27:43,78080440298,8614,  KOKOSZKI , Gostyńska,25
gotówkowy,2016-05-13 02:50:30,46042462886,152,  STRZYŻA , Samuela Lindego,256
kredytowany,2016-05-13 03:23:19,85032631345,9745,  BRZEŹNO , PCK Polskiego Czerwonego Krzyża,83
zaoczny,2016-05-13 08:40:47,81041882769,2156,  ORUNIA-ŚW. WOJCIECH-LIPCE , Smętna,231
gotówkowy,2016-05-13 15:14:58,99210573130,2136,  STOGI , Pirs Paliwowy ,146
zaoczny,2016-05-13 16:39:32,05240947120,2749,  KRAKOWIEC-GÓRKI ZACHODNIE , Sówki,20
zaoczny,2016-05-14 04:49:42,62110437778,8950,  PIECKI-MIGOWO , Morenowa,246
kredytowany,2016-05-14 07:02:35,16281151083,7722,  UJEŚCISKO-ŁOSTOWICE , Orląt Lwowskich,191
kredytowany,2016-05-14 15:17:55,17292294587,3922,  WRZESZCZ DOLNY , Aldony,135
kredytowany,2016-05-14 16:57:21,88123096072,822,  MATARNIA , Aleja Kazimierza Jagiellończyka,70
zaoczny,2016-05-14 19:34:03,67210213864,7842,  ŚRÓDMIEŚCIE , Gdyńskich Kosynierów,128
gotówkowy,2016-05-14 20:16:47,96232454960,4218,  ŚRÓDMIEŚCIE , Żabi Kruk,157
zaoczny,2016-05-14 20:43:22,70220663462,3222,  WRZESZCZ DOLNY , Lilli Wenedy,112
kredytowany,2016-05-14 22:19:02,56063040378,6516,  LETNICA , Załogowa,107
gotówkowy,2016-05-14 22:49:12,78033032048,3240,  OSOWA , Astronomów,81
kredytowany,2016-05-15 00:20:52,95032047808,2561,  WRZESZCZ GÓRNY , ks. Józefa Zator Przytockiego,172
gotówkowy,2016-05-15 03:20:14,76312263404,7265,  SIEDLCE , Szara,193
zaoczny,2016-05-15 03:26:58,63090814311,5145,  WYSPA SOBIESZEWSKA , Kolonijna,42
zaoczny,2016-05-15 08:25:54,21070235253,7416,  WZGÓRZE MICKIEWICZA , Protazego,28
zaoczny,2016-05-15 13:10:59,56231891368,4984,  PRZYMORZE WIELKIE , Jelitkowski Dwór,173
zaoczny,2016-05-15 18:18:53,39052161184,9533,  ŚRÓDMIEŚCIE , Latarniana,1
kredytowany,2016-05-15 21:59:42,35231073875,2508,  JASIEŃ , Kartuska,115
gotówkowy,2016-05-15 23:30:39,95052183720,4809,  STOGI , Jastrzębia,208
zaoczny,2016-05-16 04:09:23,47241982164,7516,  MATARNIA , Cytrowa,49
gotówkowy,2016-05-16 04:33:00,26242462747,9593,  UJEŚCISKO-ŁOSTOWICE , Przebiśniegowa,193
zaoczny,2016-05-16 04:56:06,71020938569,6425,  ANIOŁKI , księcia Józefa Poniatowskiego,227
zaoczny,2016-05-16 05:45:11,27320740030,5313,  WYSPA SOBIESZEWSKA , Księżycowa,50
gotówkowy,2016-05-16 12:58:41,49222850587,3567,  KOKOSZKI , Widlińska,27
zaoczny,2016-05-16 15:07:44,06033013350,3145,  RUDNIKI , Połęże,232
kredytowany,2016-05-16 23:24:07,46012217001,415,  KOKOSZKI , Instalatorów,184
kredytowany,2016-05-17 02:35:57,18282359392,4218,  WRZESZCZ GÓRNY , Park Akademicki ,195
gotówkowy,2016-05-17 04:05:48,85210949534,7811,  JASIEŃ , Leszczynowa,9
zaoczny,2016-05-17 06:00:30,20122375398,3272,  PRZYMORZE MAŁE , Lęborska,227
zaoczny,2016-05-17 06:58:26,05252587710,0458,  OLIWA , Artura Grottgera,21
kredytowany,2016-05-17 11:09:37,15242274650,0312,  WZGÓRZE MICKIEWICZA , Gerwazego,243
gotówkowy,2016-05-17 13:18:12,22042352460,5475,  UJEŚCISKO-ŁOSTOWICE , Tarnowska,152
kredytowany,2016-05-17 21:49:41,55091050829,2181,  WRZESZCZ DOLNY , Sebastiana Klonowicza,130
zaoczny,2016-05-17 23:21:05,36251334959,3728,  STOGI , Wilhelma Stryjewskiego,134
gotówkowy,2016-05-18 05:56:31,81032480934,6419,  UJEŚCISKO-ŁOSTOWICE , Pienińska,138
zaoczny,2016-05-18 09:49:54,65322880213,6823,  ORUNIA-ŚW. WOJCIECH-LIPCE , Ukośna,147
kredytowany,2016-05-18 12:34:32,23232943738,4852,  KOKOSZKI , Stokłosy,75
gotówkowy,2016-05-18 12:40:20,71212293054,2180,  WRZESZCZ GÓRNY , Akacjowa,224
zaoczny,2016-05-18 21:28:09,15081576812,7869,  CHEŁM , Bernarda Milskiego,32
kredytowany,2016-05-18 21:46:10,14322621043,7360,  WRZESZCZ DOLNY , Lilli Wenedy,105
kredytowany,2016-05-18 23:00:46,95120530333,7404,  ANIOŁKI , Dębinki,125
gotówkowy,2016-05-19 06:54:35,95083079247,0405,  PRZYMORZE WIELKIE , Dąbrowszczaków,124
gotówkowy,2016-05-19 07:24:28,59081867785,962,  WRZESZCZ GÓRNY , Park Akademicki ,180
gotówkowy,2016-05-19 07:52:23,98322810470,1626,  CHEŁM , Złota,74
gotówkowy,2016-05-19 09:13:57,21301337666,4962,  ŚRÓDMIEŚCIE , Teatralna,182
zaoczny,2016-05-19 09:36:28,78080135176,3750,  KOKOSZKI , Lipuska,172
zaoczny,2016-05-19 11:57:02,69071577495,0121,  WRZESZCZ DOLNY , Saperów,98
gotówkowy,2016-05-19 16:06:24,20062767488,189,  OSOWA , Ateny,41
gotówkowy,2016-05-19 16:07:31,01090468161,148,  WRZESZCZ GÓRNY , Zabytkowa,203
zaoczny,2016-05-20 00:06:14,77251152525,0677,  SIEDLCE , Zagrodowa,2
zaoczny,2016-05-20 06:50:13,37270342967,0738,  ŚRÓDMIEŚCIE , Górna,190
zaoczny,2016-05-20 07:29:20,91321212755,5321,  ŚRÓDMIEŚCIE , Bosmańska,252
gotówkowy,2016-05-20 11:10:15,37222657327,4182,  II ZASPA-ROZSTAJE , Aleja Jana Pawła,86
gotówkowy,2016-05-20 12:15:54,12321019937,5170,  VII DWÓR , Polanki,1
zaoczny,2016-05-20 23:38:48,60041013225,2959,  ORUNIA-ŚW. WOJCIECH-LIPCE , Cienista,9
zaoczny,2016-05-21 00:31:36,25311814647,0588,  ANIOŁKI , Daniela Fahrenheita,182
kredytowany,2016-05-21 06:44:21,72010369587,4463,  NOWY PORT , Strajku Dokerów,74
gotówkowy,2016-05-21 12:34:30,63242855573,2180,  ŚRÓDMIEŚCIE , Żabi Kruk,143
kredytowany,2016-05-21 16:32:05,36031592722,9204,  CHEŁM , Anny Jagiellonki,36
gotówkowy,2016-05-22 10:23:16,77042632458,7528,  ŚRÓDMIEŚCIE , Długa Grobla,62
zaoczny,2016-05-22 11:56:58,37281580107,7404,  OLIWA , Opacka,187
kredytowany,2016-05-23 00:37:11,19112256825,9717,  LETNICA , Szklana Huta,184
kredytowany,2016-05-23 07:48:24,29030922173,2437,  OSOWA , Gowidlińska,180
gotówkowy,2016-05-23 12:47:06,85311468970,7510,  WRZESZCZ DOLNY , Adama Mickiewicza,14
kredytowany,2016-05-23 16:32:06,04101868651,3414,  PRZYMORZE MAŁE , księdza Jana Majdera,127
gotówkowy,2016-05-24 03:18:29,24081599530,9482,  WZGÓRZE MICKIEWICZA , Jacka Soplicy,73
zaoczny,2016-05-24 04:02:02,63222570328,1647,  ORUNIA-ŚW. WOJCIECH-LIPCE , Cmentarna,70
kredytowany,2016-05-24 04:39:02,15291836542,524,  WZGÓRZE MICKIEWICZA , Horeszków,151
zaoczny,2016-05-24 05:14:55,94031762871,4521,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Gdyńska,139
kredytowany,2016-05-24 06:25:35,59012412925,410,  PIECKI-MIGOWO , Janusza Kusocińskiego,173
kredytowany,2016-05-24 08:19:48,05030680370,5604,  ŚRÓDMIEŚCIE , Karmelicka,168
zaoczny,2016-05-24 11:41:49,79051256104,0164,  OSOWA , Jowisza,120
kredytowany,2016-05-24 15:33:17,08110793153,9167,  PRZYMORZE MAŁE , Plac Najświętszej Maryi Panny,58
kredytowany,2016-05-24 20:45:01,66220842196,9400,  SIEDLCE , Kolonia Wyżyny,39
zaoczny,2016-05-25 02:05:37,84292511422,2342,  WYSPA SOBIESZEWSKA , Uzdrowiskowa,115
kredytowany,2016-05-25 10:55:56,37041653870,2342,  ORUNIA-ŚW. WOJCIECH-LIPCE , Przybrzeżna,189
gotówkowy,2016-05-25 11:53:37,77112396886,7957,  ŚRÓDMIEŚCIE , Zielona,30
kredytowany,2016-05-25 14:22:41,71252231768,3499,  ORUNIA-ŚW. WOJCIECH-LIPCE , Wołyńska,21
kredytowany,2016-05-25 15:13:12,74051064977,2310,  PIECKI-MIGOWO , Budapesztańska,231
gotówkowy,2016-05-25 17:06:02,29072451703,6485,  CHEŁM , Bernarda Milskiego,117
kredytowany,2016-05-25 22:45:30,19100385234,2298,  CHEŁM , Stanisława Hebanowskiego,179
kredytowany,2016-05-26 00:54:59,39320386613,4182,  CHEŁM , Zielonogórska,163
kredytowany,2016-05-26 03:51:09,85112181698,2436,  ORUNIA-ŚW. WOJCIECH-LIPCE , Radunicka,62
gotówkowy,2016-05-26 04:41:13,06292638554,9935,  ŚRÓDMIEŚCIE , 3 Maja,248
gotówkowy,2016-05-26 07:16:18,67252530280,5643,  MATARNIA , Zenitowa,35
kredytowany,2016-05-27 14:20:51,95062165451,0379,  WYSPA SOBIESZEWSKA , mjr Łupaszko,168
zaoczny,2016-05-27 19:33:38,73070227916,0817,  WZGÓRZE MICKIEWICZA , Telimeny,163
gotówkowy,2016-05-28 02:02:16,41280986451,689,  BRĘTOWO , Wichrowe Wzgórze,253
kredytowany,2016-05-28 03:09:00,63230746582,4809,  KOKOSZKI , Inżynierska,62
kredytowany,2016-05-28 13:47:07,25092081586,5350,  CHEŁM , Jana Michonia,256
zaoczny,2016-05-28 15:16:24,52033120835,2136,  WYSPA SOBIESZEWSKA , Kempingowa,119
gotówkowy,2016-05-28 17:28:18,33062253820,1626,  ANIOŁKI , Jana Kozietulskiego,150
kredytowany,2016-05-28 18:36:30,98312082445,253,  CHEŁM , Mikołaja Działyńskiego,83
zaoczny,2016-05-28 19:44:46,19231047511,0677,  KOKOSZKI , Poziomkowa,235
kredytowany,2016-05-28 21:33:03,68290269037,6322,  OLIWA , Hołdu Pruskiego,230
gotówkowy,2016-05-29 01:57:54,75021963843,9746,  SIEDLCE , Sowia,249
gotówkowy,2016-05-29 02:28:21,96232538514,3552,  ZASPA-MŁYNIEC , Braci Lewoniewskich,98
zaoczny,2016-05-29 02:36:42,73030179974,3147,  ANIOŁKI , Aleja gen. Józefa Hallera,208
gotówkowy,2016-05-29 05:56:26,63251241699,7570,  ORUNIA-ŚW. WOJCIECH-LIPCE , Niegowska,16
gotówkowy,2016-05-29 13:48:16,47311169800,4804,  OSOWA , Sopocka,36
zaoczny,2016-05-29 14:33:05,40321233972,2454,  WYSPA SOBIESZEWSKA , Turystyczna,211
zaoczny,2016-05-29 14:48:03,00271941268,2910,  ORUNIA-ŚW. WOJCIECH-LIPCE , Przy Torze,108
kredytowany,2016-05-29 19:11:58,22022134262,5747,  PIECKI-MIGOWO , Jaśkowa Dolina,150
zaoczny,2016-05-29 21:24:01,87080341348,0399,  SIEDLCE , Notecka,85
gotówkowy,2016-05-30 01:47:54,11270485846,0738,  KOKOSZKI , Karlikowska,42
zaoczny,2016-05-30 01:49:51,73010988529,6849,  ŚRÓDMIEŚCIE , Tkacka,107
gotówkowy,2016-05-30 02:39:28,95300880814,4982,  VII DWÓR , Franciszka Bellinga,239
kredytowany,2016-05-30 02:49:15,06080750158,2605,  WRZESZCZ DOLNY , Dzielna,175
zaoczny,2016-05-30 04:25:17,50221896254,3697,  PRZYMORZE MAŁE , Ziemowita,257
zaoczny,2016-05-30 06:04:19,62270965502,5604,  ANIOŁKI , Mikołaja Kopernika,1
zaoczny,2016-05-30 20:32:34,25060989036,1376,  JASIEŃ , Rekowska,245
zaoczny,2016-05-30 21:27:05,49032919869,0954,  ŚRÓDMIEŚCIE , Sienna Grobla,42
kredytowany,2016-05-31 00:44:47,74321949555,7253,  WRZESZCZ DOLNY , Lilli Wenedy,168
gotówkowy,2016-05-31 03:58:51,85232484185,2830,  KOKOSZKI , Malinowa,178
gotówkowy,2016-05-31 06:17:53,63031478899,2201,  OLIWA , Hołdu Pruskiego,236
zaoczny,2016-05-31 06:58:57,78080440298,2507,  KRAKOWIEC-GÓRKI ZACHODNIE , Łowicka,54
zaoczny,2016-05-31 07:01:16,42041455445,424,  ANIOŁKI , Aleja Zwycięstwa,69
gotówkowy,2016-05-31 13:32:12,40321233972,3697,  CHEŁM , gen. Leopolda Okulickiego,73
gotówkowy,2016-05-31 13:48:44,12021083643,2680,  LETNICA , Marynarki Polskiej,172
